content_traduzido,sentiment,sentiment_polarity
app e maravilhoso amo sou viciada sou usuaria fiel todo mes compro algo e amo os cupons de frete gratis porem depois que estao com transportadora os itens sao jogados na sacada nao pedem mais assinatura podendo qualquer pegar sua encomenda atraso pra recolher os pedidos afetando no prazo de entrega e alguns produtos chegam com a embalagem totalmente amassada podendo acarretar danos e as vezes da bug nao sei se e o app ou a transportadora que nao da baixa no recebimento,disgust,negative
aplicativo ruim da muitos erros muito lento e agora nao estao querendo aceitar pagamentos com cartao de credito vc te tenta fazer o pagamento e so aparece erro me parece que estao priorizando o pagamento por pix ou boleto e a terceira vez que isso ocorre comigo recentemente ja estou tentando a tres dias efetuar uma compra e nao consigo desrespeito ao cliente e ao vendedor e se nao me engano tambem fere os direitos do consumidor vou verificar,anger,negative
gosto muito de comprar na shopee e uma empresa seria e responsavel digo isso porque se um produto da problema voce pode solicitar o reembolso e de fato recebe mesmo que tenha passado muito tempo esse mes recebi um reembolso de na epoca eu estava tendo dificuldades com o formulario que so dava erro e ate tinha esquecido porque desisti mas a shopee me enviou mensagem este ano e me forneceu um voucher vale a pena comprar na shopee pois os precos sao bem em conta e tem os cupons,happiness,positive
o fato de nao poder escolher a empresa que fara o frete me fez desistir de comprar pela shopee sempre que compro algo e vem pela entrega padrao alguma coisa da errado rastreio confuso demora para enviar perca de encomenda uma vez ocorreu do prazo de entrega aumentar sem nenhuma explicacao sendo que tava obvio que minha encomenda tinha sido perdida isso fez com que eu esperasse masi de mes para ter meu reembolso correios e caro mas pelo menos nao tenho esses problemas,disgust,negative
eu nao utilizava este app ate a pouco mas agora que passei a usar e ate o momento tem se mostrado uma otima opcao para compras tanto no mercado nacional como internacional podemos encontrar produtos com otima qualidade e precos que valem a pena sem contar que o processo todo e muito eficaz e garantido pelan shopee o que garante muita seguranca a ambas as partes envolvidas vendedor e comprador parabens continuarei utilizando e avaliando,happiness,positive
ultimamente nao estou contente com minhas compras quando nao vem errado vem amassado caixa amassada tudo bem que vcs dao assistencia mais fica massante ter que mandar o produto de volta ate chegar no destino para fazer o reembolso fica muito chato e cansativo falta chegar mais algumas coisas vamos ver tomara que nao me de mais problemas pq gosto muito da shopee,sadness,positive
entrega rapida e garantida infelizmente a shopee nao esta aceitando a forma de pagamento em cartao de credito trava e nao conclui a compra isso tem que ser revisto o comprador so fica com a opcao de pagamento por pix,sadness,positive
muito bom as entregas sao rapidas bem embalado os produtos bastante ofertas chega na porta de casa mas a unica objecao e se um produto vem com defeito quebrado ou faltando peca aconteceu uma lanterna de bike ou numero errado uma pantufa veio dai e chato ter que embalar de volta levar no correio e se for o caso a gente vai se incomodar ter que gastar do bolso com onibus dependendo da situacao ate faltar trabalho pra resolver nao concordo tinha que rever isso,disgust,negative
super satisfeita com app os cupons ajudam muito os precos sao muito bons a facilidade de chegar na nossa casa a qualidade de alguns produtos porem to tentando comprar um produto mas o frete deles msm com cupom ta muito puxado e foi unico lugar que achei o produto que preciso rosto desapontado,sadness,positive
eu gosto de comprar sempre na shoppe mais o ponto negativo e que os pedidos mostra como entregue sem mostra a assinatura da pessoa ou de um familiar vcs precisam melhorar isso o app e bom os produtos vem rapido mais de uma hora pra outra vc as vezes nao recebe o pedido e no app mostra como entregue so esse ponto negativo que precisa melhorar mais o app e muito bom era pra ter tentativa de entrega e se ninguem recebesse poderiam colocar como recusado ou nao recebido,sadness,positive
fiz uma compra neste app porem o pedido foi entregue a outra pessoa e eu estou no prejuizo ja tentei de diversas formas pedi meu reembolso porem a assistencia do aplicativo nao faz nada meu pedido foi entregue a outra pessoa fui no endereco mais ninguem pegou e eu fico como nao consigo ajuda em lugar nenhum vou fazer um boletim de ocorrencia so assim ira funcionar estou muito decepcionada,anger,negative
o app e bom porem quando vc resgata as moedas fica dando erro direto estava acumulando porem sempre perde as moedas do nada some e fico com poucas palhacada fazem isso pra ajudar a gente e no mesmo tempo dao golpe,disgust,negative
sempre gostei de comprar na shoppe mas ultimamente estou tendo muitos problemas com as entregas ou nao conseguem achar meu endereco ou entregam errado enfim por ultimo nao sei onde entregaram meu pedido estarei deixando de comprar no app em funcao dessas dores de cabeca desnecessaria vou pedir reembolso de mais um pedido uma pena pois estava esperando ansiosa pelo mesmo,sadness,positive
gosto muito de comprar na shopee tem variedades de produtos e lojas a unica coisa que acho ruim e o frete que e muito alto e nao tem muita opcao re frete gratis poderiam melhorar nesse ponto pois as vezes compramos com valor alto mas mesmo com os cupons e algumas outras coisas nao cai muito mas sou aciuda em fazer comprar,sadness,positive
muitas variedades precos justos frete de alguns estados pra outros bom alguns nao da pq sai mais caro que o produto shopeepay nao confiavel a entrega quando chega no brasil ta mais demorada que da china que enviam rapidamente o app ta apresentando cada dia mais falhas e demora nas resolucoes de problemas a equipe antes era melhor no atendimento agora vivem jogando de um lado para o outro os clientes com problemas e agora tem muitas fraudes de vendedores mal carater e ficam ilesos polegar para baixo,anger,negative
o app e muito bom variedades de promocoes e cupons em relacao ao frete nao tenho oq dizer ate pq sempre tem cupons de frete gratis disponivel facilitando ainda mais o pagamento e melhoruito depois q foi liberado o pix tambem pra compras internacionais o app esta cada vez melhor e melhor ainda a rapidem em responder e tirar duvidas o app esta de parabens,happiness,positive
gostava de comprar muito na shoope mas ultimamente so tenho problema faco pedido de algo me enviam outra coisa primeiro foi um carregador samsung me enviaram um motorola de pessima qualidade e que faz carga falsa segundo uma capa de colchao que dizia ser uma metragem x veio um tamanho menor e as ultimas compras que tive problema consegui resolver porque eram irrelevantes para mim estou chateada e decepcionada com a falta de consideracao das lojas que fazem isto nota,disgust,negative
estou gostando do sistema do aplicativo as entregas sao a tempo no caso de problema com o produto ha a possibilidade de devolucao do produto e a restituicao do valor que foi o que aconteceu comigo recomendo compras por esse aplicativo,happiness,positive
como sempre ruim melhora uma coisa e piora outra as entradas estavam ok mas agora se o vendedor nao enviar o seu pedido tem que esperar mais de semana para cancelar se o vendedor deixar voce poderiam entrar no programa de taxas a partir de dolares enfim nao melhora nunca,anger,negative
affs o app em si e otimo mas depois da atualizacao de agosto venho encontrando bugs que faz a desistencia de compra um deles e coloca os dados os cupoes e a verificacao de celular o app simplesmente volta pra tela inicial e tem que refazer tudo de novo espero que os erros sejam corregido antes do dia do,anger,negative
o app e muito bom mas o que me faz desistir de fazer compras pela shopee e a pessima entrega padrao o produto entra em rota de entrega e fica por dias nao sendo feito a entrega no mesmo dia e me prendendo em casa na espera isso e quando o produto nao some e fica como entregue aparecendo uma semana depois quando eu ja tenho pedido o reembolso alem do fato que tambem e entregue ate mesmo altas horas da noite e para qualquer pessoa como os vizinhos me fazendo procurar o produto pela rua toda,anger,negative
nao comprem nesse aplicativo por favor so se for a ultima opcao que voce tiver o meu pedido esta atrasado e eu so posso pedir o reembolso quando der dias de atraso mas o prazo que me deram para pedir o reembolso acaba no setimo dia isso e um absurdo ou seja eu nao posso esperar dar dias pra pedir o reembolso tenho que pedir antes mesmo tendo possibilidade de receber o produto a entrega padrao e horrivel nao tem mais correios e o rastreamento nao e confiavel,anger,negative
o app e muito bom mas eu tenho uma ideia a gente poder criar cestas de itens e nomear eles muitas vezes o aplicativo nao lista os produtos onde queremos ai poderiamos criar um tipo de carrinho por exemplo carrinho de brincos ai quando curtir o produto vai para os curtidos normal mas ter a opcao de organizar eles separados dos outros e poder escolher a cor do icone por exemplo um carrinho verde outro amarelho etc ficaria muito mais facil de organizar os itens e poder comprar,neutral,neutral
a busca de produtos precisa ser bem mais eficiente muitas vezes os resultados nao sao satisfatorios o atendimento tambem ja que so temos respostas automaticas a politica de reembolso precisa melhorar muitas vezes acabamos ficando com um produto indesejado com defeito ou incompleto por ex e sem pedir o reembolso pela dificuldade em ter de ir devolver aos correios deveria haver outras formas,disgust,negative
aumentando estrelas pro app que melhorou significativamente em relacao aos bugs a navegacao esta boa nao tem travado mais notei tbem alertas sobre golpes de cobrancas extras por fora que uma certa transportadora vinha praticando no site se a shopee melhora as estrelas aumentam rosto com olho piscando,happiness,positive
