content_traduzido,sentiment,sentiment_polarity
de umas semanas pra ca tem acontecido alguns bugs voce desliza o feed ele pisca e volta pro inicio pelo menos duas vezes acabo sempre perdendo o que estava olhando,disgust,negative
adoro comprar na shopee acho super facil e os precos sao otimos mas acho que o atendimento ao publico deixa a desejar quando se trata de uma duvida simples espero que melhore nisso porque o resto esta otimo,sadness,positive
e um app que aparentemente vc fica admirando os precos de tao baixos que sao rosto espantado mas quando vc confirma a compra o valor dobra triplica ate nao acho legal isso rosto zangado pq enganam assim pq nao colocam o preco real prefiro o da shein mil vezes la pelo menos frete e gratis acima de reais e mesmo assim tem muita coisa barata que a gente a inda consegue desconto desinstalando so ilusao rosto aborrecido,disgust,negative
aplicativo e sensacional um leque de opcoes e valores porem a entrega e pessima demora muito uma compra dentro do proprio estado demora mais de dias para chegar quando chega a data vem o informativo q vai demorar mais dias uteis devido a alta demanda se mesma for pelo correios entao sempre cancela devido demora para chegar ja passou da hora em ter uma transportadora honesta para fazer o servico,anger,negative
o app e muito organizado e os codigos de rastreamento sempre permitem localizar os itens pelos correios muito melhor que o concorrente adoro os cupons de frete gratis as entregas sao super rapidas so tive experiencias positivas no shoppee apenas a navegacao em buscas poderia melhorar no app pq esta bem lento de carregar em bugou e nao abre mais rosto aborrecido,sadness,positive
aplicacao lenta muitos travamentos a cada atualizacao nada muda poderiam adicionar um modo escuro para quem costuma navegar no aplicativo de madrugada fora que tiraram o jogo shopee pets do nada ha um bom tempo nao deram explicacoes e perdi todos os diamantes que juntei,anger,negative
uma pena que algumas lojas anunciam um valor quando vc vai fazer a compra o valor e diferente do anunciado ja aconteceu diversas vezes ja desisti de comprar por esse motivo pq se perde muito tempo procurando realmente quem vende pelo valor anunciado mesmo que coloquem valores ex quando vamos finalizar o e a maior,disgust,negative
app esta melhorando bem para acompanhar a compra realizada cuidado com o prazo de entrega tambem se o vendedor nao cumpre com o prazo de envio a shopee cancela a compra e estorna nosso dinheiro achei legal vou continuar acompanhando para melhorar score,happiness,positive
a shopee ta cada vez mais enganosa fala que o frete acima de em compras e de graca mas eles nao explicam pra quem ta entrando achando que vai pagar barato primeiro que o simbolo do frete gratis pode estar em algumas lojas mas tem loja chegando no carrinho coloca frete de reais mesmo com cupom alem disso o rastreamento e ridiculo codigo nunca funciona eles demoram mais dias para atualizar rastreamento app tambem esta muito lento e trava direto pessimo,anger,negative
eu adoro comprar na shopee mais a entrega padrao esta me dando dor de cabeca alguns qdo nao consegue falar com a pessoa por ligacao se manda dizendo que nao achou o cliente tbm peco a vcs da shoopee que na plataforma de endereco tenha opcao de colocar pelo menos numeros telefone caso pessoa tenha dois numeros pra poder ser melhor pro entregadores entrar em contato e tbm no endereco aumentar o espaco caracteres pra podermos colocar mais informacoes e pessoa que deve procurar,sadness,positive
o app e bom mas o servico terceirizado de entrega e pessimo e se voce nao estiver em casa eles voltam a mercadoria ficando de molho nos centro de distribuicao deles ate o tempo que eles quiserem isso uma falta respeito com cliente nesse mesmo centro nao ha telefone pra contato chat pessimo com poucas opcoes vou receber que tenho nao comprarei nisso quem me perguntar conto essa pessima experiencia,anger,negative
eu gosto de comprar na shopee as vezes fico triste com a questao do cupom porque diz que e frete gratis e quando vou finalizar a compra colocam valores altos de frete mas chega tudo direitinho alguns antes do tempo e alguns vem bem embalado alguns produtos chegam intacto digo porque tem vendedor que cheio de ma vontade nao tem capricho nenhum isso precisa ser revisto os reembolsos demoram a plataforma em si boa mas cada vendedor que so jesus,sadness,positive
gostei dos cupons de frete mas muita coisa piorou as moedas com curto prazos de validade os pedidos internacionais do prazo de no maximo dias agora sao mais meses pra chegar fora que ficam atualizando esse prazo estipulado durante o trafego pessimo rastreio outra coisa sobre as moedas e que pedidos que faco so recebo as moedas referente a uns pedidos e so estou recebendo por avaliacoes off rosto com olhos revirados nao vou mandar email explicando nd vcs sabem o ta acontecendo,anger,negative
ainda tem muita coisa a melhorar mas o aplicativo e muito bom o sistema de cupons e desconto de fretes podem fazer voce economizar bem ao comprar minha dica e sempre vejam a galera de fotos videos das compras a reputacao do vendedor,happiness,positive
otimo aplicativo muito facil de utilizar continuem assim e nas articulacoes so mudem o que estiver dando problema mesmo clientes nao gostam de muito fru no aplicativo e sim de praticidade,happiness,positive
gosto muito porem faltam alguns filtros os valores sao competitivos em relacao a apps concorrentes tem muito vendedor desonesto nao aceitem pagar nada fora da plataforma,sadness,positive
ate agora nao tenho o que reclamar sempre tem cupom de frete gratis que vai ate o limite de r mas em das vezes que compro o frete sai gratis entao ta otimo tive uma compra cancelada e estorno foi feito sem nenhuma burocracia sinto falta da pesquisa por nome da loja pelo menos quando busco determinados nomes nao aparecem as lojas mas de resto tudo tranquilo,sadness,positive
a ideia do aplicativo e boa tem produtos variados mas os fretes sao um absurdo as vezes mais autos que o valor do produto as vezes nem vale a pena comprar os fretes deveriam ser gratis como na shein outro ponto negativo e que o aplicativo precisa ser atualizado esta travando muito,disgust,negative
pessimo mais um vez decepcionada com a shopee apos as ultimas compras pretendo nao continuar com o app ate hoje nao recebi reembolso de uma compra que inclusive no app diz que recebi e agora na ultima compra nao consigo receber mesmo tendo mudado o endereco de entrega antes da finalizacao do pedido,anger,negative
gosto de comprar na shopee da qualidade dos produtos da agilidade na entrega o que me aborrece e quando nao tem o produto escolhido o fornecedor manda qualquer coisa e ainda dificulta a troca ou a devolucao poderia melhorar este processo se utilizo site para comprar e pq preciso desta praticidade mas gosto muito de tudo que adquiri atraves da shopee coracao brilhante,sadness,positive
amando comprar via app shopee antes eu me perdia mas agora navego tranquila e so comparar os produtos adoro o sistema de avaliacao ajuda demais a perceber o comprometimento das lojas e pratico otimos precos as vezes o app trava e a coleta de moedas nao esta muito clara para mim ja meu segundo app de compras favorito quero que seja primeiro continuem melhorando,happiness,positive
tem bastante novidade e otimos precos e a entrega tem sido rapida embora o cuidado com as mercadorias pelas empresas transportadoras seja pessimo parece que a frase cuidado fragil deixa os caras com raiva e ai eles baguncam propositadamente as caixas chegaram detonadas mas felizmente a shopee tem sido bastante justa reembolsa so nao dei estrelas por esse detalhe,sadness,positive
gosto muito de olhar o catalogo e fazer compras me sinto num sinto num shopping so tenho um problema com a plataforma frequentemente quando eu saio do aplicativo e volto algum tempo depois o catalogo fica todo em branco e nao carrega nada outras vezes depois de algum tempo no aplicativo quando eu abro um produto a pagina nao carrega me forcando a reiniciar o aplicativo isso atrapalha bastante na experiencia do usuario,disgust,negative
aplicativo possui problemas serios de interface nao permite zoom das paginas e opcao absurda por fontes minusculas e cada vez mais na cor cinza claro pessoas com baixa visao mesmo com so cansaco visual inexistem para os desenvolvedores aplicativo pesado nao suporta demanda tempo absurdo em cliques que nao respondem p minutos obsoleto e irritante alem de propagandas enganosas farsas com cupons ou descontos ml da show em navegacao amigavel eficiente azar da tal shopee,anger,negative
a logistica desse app e de suas lojas parceiras precisam ser melhoradas pois no caso do produto que veio errado o cliente nao tem direito a troca e a devolucao e reembolso nem sempre da certo sem contar que nao consegui entrar em contato com nenhum responsavel do app tudo mensagem automatica,disgust,negative
app e maravilhoso amo sou viciada sou usuaria fiel todo mes compro algo e amo os cupons de frete gratis porem depois que estao com transportadora os itens sao jogados na sacada nao pedem mais assinatura podendo qualquer pegar sua encomenda atraso pra recolher os pedidos afetando no prazo de entrega e alguns produtos chegam com a embalagem totalmente amassada podendo acarretar danos as vezes da bug nao sei se o app ou a transportadora que nao da baixa no recebimento,disgust,negative
